id,section,subsection,title,page,kind,matchable,aliases,body
df31eeb1bbf6,Traits,,The Fear Master,26,trait,True,,"When this model uses the Inspire Fear trait, it can choose to have it affect all non-vehicle models within 4” and line of sight (friendly and enemy). When using this ability, Inspire Fear also inflicts the Terror 2 effect, Slow 4 instead of 2, and gains the Gas weapon special rule."
53beec4fd39c,Traits,,The Holiday Killer,26,trait,True,,"When this model attacks a target with a Reputation cost higher than 50, it may reroll attack dice and Strength die rolls."
c2d939e25f41,Traits,,The Hunter,26,trait,True,,"Once per round, when an enemy model ends a movement action, you can immediately move this model 4” (unless it is in contact with an enemy model)."
5860f715a46b,Traits,,The Murderer,26,trait,True,,"This model can only score Objective cards during its activation for inflicting Damage, making enemy models KO, or removing them as a Casualty."
cf07d326d1d8,Traits,,The Professional,26,trait,True,,"Each time this model removes an enemy Leader, Sidekick and/or Free Agent as a Casualty, gain 1 Resource point."
d7b1e93c3628,Traits,,The Sidekick,26,trait,True,,"This model can only be hired if Batman (Modern Age) is leading the crew. While a friendly model with Alias: Batman is in play, this model gains +1 to its Strength die rolls. If a friendly model with Alias: Batman is removed as a Casualty, this model suffers -1 Willpower for the rest of the game."
8c5a7fa10a82,Traits,,The Song of the Sirens,26,trait,True,,Friendly models can use their Bodyguard rule on any model in the crew with the Gotham City Siren trait until the end of the game.
898c554e1600,Traits,,The Target of the Bat,26,trait,True,,"If a model with Name: Bruce Wayne KO’s this model, the Bruce Wayne model’s controlling player may pick an Objective card from its Spent Resource pile and add it to their hand."
4ef832fbfacc,Traits,,The Time has Come,26,trait,True,,"One use per game. During this activation, this model’s Unarmed Melee Attacks inflict Damage [[B]] [[B]] ."
1d26b82c675e,Traits,,The Untouchable,26,trait,True,,"If this model is your crew’s Boss, friendly Henchmen using the Bodyguard trait to take a hit on its behalf do not need to make an Effort to do so. In addition, while this model is the Boss, all friendly Henchmen gain the For the Family trait for the duration of the game."
5a99792e40f7,Traits,,The Voices (Mental Disorder),26,trait,True,The Voices,"This model’s Tactical Action is a ‘wildcard’, which may be spent as another type of Action if you wish (this means the model can perform the same Action twice in its activation if it has sufficient Actions to spend)."
01ff96c6dcf9,Traits,,The Wizard,26,trait,True,,"This model does not spend a Special Action when using the Good Aim special rule. In addition, once per game, at the start of the Raise the Plan phase, you may move this model up to 4”."
8f651d4800b8,Traits,,The World’s Greatest Detective,26,trait,True,,"At the end of the Raise the Plan phase, you may choose one enemy model on the board (not a Vehicle). LoS is not required. The target model must immediately perform a Willpower roll. If it fails, you may force the opponent to activate the target model first."
26a5270d8a3e,Traits,,They’re Cheap,27,trait,True,,"One use only. At the end of the Raise the Plan phase, you may activate this trait. For the remainder of the round, ranged attacks performed by friendly models spend no Ammo."
7058a6692bb1,Traits,,Thirty days has…,27,trait,True,,"Depending on the month the game starts Calendar Man gains the specific trait for that month: January-Demotivate, February- Confusion, March-Luck, April-Trickster, May-Disarray, June- Demoralize, July-Veteran, August-Intimidate, September-Cruel, October-Undead, November-Unpredictable, December-Survivor."
00a083f9df04,Traits,,Thief,27,trait,True,,"Once this trait is activated, for the rest of the round this model’s Melee Attacks gain Steal."
6e7d8859c108,Traits,,This... is... Awesome-Sauce!,27,trait,True,,"Target a friendly model within 4” and line of sight. The target model gains an Audacity marker, and adds +1 to its Strength die rolls until the end of the round."
bbcabf513905,Traits,,Timely arrival,27,trait,True,,"This model is not deployed as normal at the start of the game. Instead, at the start of the Raise the Plan phase of the second round, you may place this model anywhere on the gaming area, no closer than 4” to any enemy model."
e45b7fc1be46,Traits,,Time Bomb,27,trait,True,,"Target a Suspect within 8” and LoS. Place a numeric counter with a value of 3 on this model’s character card. When a model performs a Manipulate action within 8” of this model, reduce the value of the counter by -1. If the chosen Suspect is still in play when the counter reaches 0, place an Explosive template on top of it – all models affected suffer 1 [[A]] and the Slow 4 effect."
1b02011efe0c,Traits,,Time Control,27,trait,True,,"When this model places a Suspect, you may nominate 1 enemy model. If that model is not the next enemy model to be activated, and it places a Suspect during its activation, you may search your deck for one of your Objective cards and add it to your hand. Shuffle your deck."
ba15401b4adc,Traits,,Time Manipulation,27,trait,True,,"When this model reveals an enemy Suspect, you may look at the top two cards of any player’s Objective deck. Then, place one of those cards on top of the deck, and one on the bottom."
4e5c90255bb5,Traits,,Time Stretch,27,trait,True,,One use only. This model may target a friendly model within 4” and line of sight. The target Model gains the Living Legend trait until the end of the round.
a325e40c6dc6,Traits,,Tireless,27,trait,True,,This model can spend a Special Action (as well as Its Movement Action) to gain +2” to its basic move distance.
116fc80a6d20,Traits,,Titan Dose (DOSE),27,trait,True,Titan Dose,"A model may use a Titan Dose during its activation. If it does so, the model gains +1 to all of its basic skills until the end of the round. The same model cannot use more than one Titan Dose in the game."
6368bcedcff2,Traits,,To Prove a Point,27,trait,True,,"Enemy models within 6” and LoS suffer -1 to their Willpower value while making a Willpower roll. In addition, as an extra Action, this model can target an enemy model (not a Vehicle) within 8” and line of sight. For the rest of the round, the target cannot perform Special Actions and loses a die when performing Willpower rolls."
d7aaede4a08f,Traits,,Total Vision,27,trait,True,,"This model may see at any distance, and its line of sight can cross any obstacle or scenery element. It may not, however, shoot through these elements, unless using a weapon with a special rule that permits it (such as Remote Control)."
62bb0e262687,Traits,,Tough Skin,27,trait,True,,Strength die rolls against this model suffer a -1 penalty and can be defended against just like an attack dice.
1d70a8ba02cd,Traits,,Toxicologist,27,trait,True,,"Before performing an Attack, this model can exchange the Poison effect with one of the following effects during that Attack:
• Enervating 2.
• Scared.
In addition, models suffering damage from the Poison effect within 8” of this model suffer 1 additional [[A]] ."
3e98c66ebeab,Traits,,Tracking,27,trait,True,,"At the start of the Recount phase, this model can move up to 1D6”."
4f7758290b1c,Traits,,Transport X,27,trait,True,Transport,"X friendly models (not a Vehicle) in contact with this model during its activation can perform a Manipulate action to be removed from the game – the friendly model is not a Casualty, but is now effectively transported inside this model as a ‘passenger’ – attach this model’s Upgrade card to the passenger. Any effects affecting a passenger trigger as normal at the end of the round. The passenger must be activated as normal during each round, but the range of its traits and attacks are measured from this model’s base (unless the Vehicle has the Sealed Cabin trait). The passenger cannot be affected by any attack. During any subsequent round, the passenger can disembark the Vehicle by performing a Manipulate action – place it in contact with this model, and disable the Upgrade card, then continue its activation as normal."
6a6ac7240fec,Traits,,Treacherous,28,trait,True,,This model cannot be the Boss of your crew.
4f43ac4e13bf,Traits,,Trickster,28,trait,True,,"If this model does not have an Audacity marker when it is activated, it may take one from another friendly model that is yet to activate this round."
eac371255606,Traits,,True Love (Name),28,trait,True,True Love,"If the model named as the True Love (in parentheses) is in the same crew, and is removed as a Casualty, this model gains +1 Willpower and +1 Attack until the end of the game."
71d1bd37639b,Traits,,Truly Immortal,28,trait,True,,"This model cannot become KO or be removed as Casualty from the game by any means. Instead, remove one Damage marker, then the opponent relocates this model, placing it within 4”."
be347327fd7c,Traits,,Truth-Seeker,28,trait,True,,"When a model within 10” of this model becomes KO or is removed as a Casualty, you may first place a friendly Suspect marker in contact with it (ignoring the normal minimum distance between Suspect markers). This model may remove 1 friendly Suspect marker within 4” during its activation to perform an extra move of up to 4”. In addition, when a friendly model within 4” of a friendly Suspect marker scores an Objective card, you may remove that marker to draw an additional Objective card."
5633a7b4bb3b,Traits,,Undead,28,trait,True,,"This model is immune to all effects and CRT, except Knock Down and Smoke."
8b493a2bd056,Traits,,Undercover,28,trait,True,,This model may be deployed up to 8” away from its deployment area.
bc16b7e4ac82,Traits,,Underworld King,28,trait,True,,"When a friendly model within 8” scores an Objective card during its activation, you may place a +1 Number counter near your Objective deck (starting with 1, and adding a value of 1 each time). Each time your opponent scores an Objective card during an enemy model’s activation, reduce the value of the Number counter by -1. At the end of the game, the current value of the Number counter is the amount of extra VP that you score.
Unnatural Flight: During the round in which this model return to the game zone, due to the Flying High Trait, its BMD becomes 0, and cannot use the Fly Trait."
6faa7d6bfb0f,Traits,,Unstoppable,28,trait,True,,Each successful hit scored by this model this round requires 2 successful defense rolls to block.
829921c3dc2d,Traits,,Unstoppable Monster,28,trait,True,,"At the start of this model’s activation, it must move 2” in a straight line as an extra Action. Enemy models within 4” of this model cannot perform the Manipulate Action."
f850ad02a0e1,Traits,,Unpredictable,28,trait,True,,"This model’s Special Action is a ‘wildcard’, which may be spent as another type of Action if you wish (this means the model can perform the same Action twice in its activation if it has sufficient Actions to spend)."
4bb8a3c61cff,Traits,,Vanish,28,trait,True,,"Perform an extra Attack action with this model’s EM Smoke Grenades (not affected by Rapid Fire), inflicting a single automatic hit. For the duration of this attack, the EM Smoke Grenades gain the Light special rule. If this model has not moved during its activation and is beneath the template when it makes this attack, this model may be placed anywhere within 4” of its current position. This model cannot move (or use the Grapple Gun/Batclaw Trait) for the remainder of its activation. This model ignores the effects and Damage caused by its own EM Smoke Grenades (like the Smoke effect). This use of this trait requires a magazine as usual but does not count as the model’s Attack Action."
180dd25b2ae2,Traits,,Venom Dose (DOSE),28,trait,True,Venom Dose,"A model may use a Venom Dose during its activation. If it does so, for the rest of the round the model gains +1 to its Strength die rolls and may make 2 free Efforts when performing a Melee Attack."
573f7c21b765,Traits,,Venom Enrage,28,trait,True,,When this model uses the Venom Dose trait it gains Invulnerability (2) for that round.
d8ccb58787a9,Traits,,Vertigo Dose (DOSE),29,trait,True,Vertigo Dose,"A model may use a Vertigo Dose during its activation. If it does so, for the rest of the round the model gains +1 Willpower and can reroll failed Willpower rolls."
4080d5bbb2e9,Traits,,Veteran,29,trait,True,,"When one of your Objective cards requires the possession of a named trait to complete it, this model counts as having that trait (it can’t actually use the trait, but it is able to fulfill the Objectives)."
28137885ce91,Traits,,Vocational,29,trait,True,,"This model may be included in a crew as if it had the affiliation, as long as all members of the crew have the Cop trait."
2f7970e8f46e,Traits,,Void Priest,29,trait,True,,One use only. This model may spend 2 Faith Points. Enemy models within 2” suffer the Slow 2 effect.
329d7f8b8b0d,Traits,,Volunteer,29,trait,True,,This model cannot be removed from play due to the Suicide Mission rule. The Boss of a Suicide Squad Team automatically gains this trait.
1d157114d8c8,Traits,,Vulnerability to Fire,29,trait,True,,Each Fire marker inflicts Damage [[A]] [[A]] to this model instead of the normal damage.
b88255870481,Traits,,War Goes On,29,trait,True,,"If you purchase this upgrade, then before deployment you may equip it, or another upgrade available to this model, for free. Discard the unused Upgrade."
6d48454165c7,Traits,,Weak,29,trait,True,,This model’s Effort Limit begins at 2 Instead of 3.
5c341a6a4555,Traits,,Weakness to Cold,29,trait,True,,"If this model receives the Cooled or Freeze effect, they also receive a [[A]] marker."
9c54e0f50e3d,Traits,,Weapon Master,29,trait,True,,"This model gains a +1 bonus to attack dice rolls when performing Melee Attacks, as long as it is not Unarmed."
e23cf024c424,Traits,,Welcome to Hell,29,trait,True,,"If this crew contains only models with The Dark Knight Returns and Cop traits, all your models with The Dark Knight Returns keyword may take [[A]] instead of [[B]] when making an Effort."
e732e9e17a3b,Traits,,Wheelchair,29,trait,True,,"Friendly models in contact with this model can take a Manipulate Action to move it up to 3” directly away. Then, the model that took the action is placed in contact with this model."
8a2c0b49d3f0,Traits,,Wizard of Quiz,29,trait,True,,"When this model places a Suspect within 8” of an enemy model, if that enemy model can see this model and the Suspect, you may look at the top 2 cards in that model’s controller’s Objective deck. Discard one of the cards and place the other one on top of the deck."
ce0696528a62,Traits,,360° Strike,29,trait,True,,"When this model performs a Melee Attack this round, it must be performed against all the models available to be a target (friendly and enemy). During this attack, no one model can make Efforts. Roll only once, and compare with all the targets results. Friendly models cannot make defense rolls against these attacks, but they cannot be the only models affected by it (there must be at least one enemy to target)."
357b88418acb,Weapon Rules,,Weapon Special Rules,30,weapon-rule-intro,False,,"The following special rules are attributes that are usually applied to weapons. Remember, once a model attacks with a particular weapon, it must use it for the full duration of the attack – a model does not benefit from all of the weapon special rules it has, just those for the weapon it is using."
7dbcc408b57a,Weapon Rules,,Accurate,30,weapon-rule,True,,An attack made by this weapon gains +1 to its attack dice rolls.
cddf28ac626e,Weapon Rules,,Acid,30,weapon-rule,True,,"When this weapon damages a target, that model reduces its Attacks and Defense skills by -1 until the end of the round (this effect does not stack if the weapon or another weapon with the same rule damages the target several times). In addition, these weapons ignore the Light Armor trait."
7c5743735b26,Weapon Rules,,Aim,30,weapon-rule,True,,A model cannot move in the same activation that it uses this weapon.
33561f3cb0ac,Weapon Rules,,Anti-Tank,30,weapon-rule,True,,"This weapon ignores the penalty of Light, Medium and Heavy Armor traits, and may re-roll failed Strength die rolls against models with those traits. Furthermore, Anti-Tank weapons ignore the Bulletproof Vest, Hardened and Kevlar Vest traits."
a0cd1d96781e,Weapon Rules,,Assault,30,weapon-rule,True,,"When using this weapon, this model can choose to ignore the penalty for move before attacking, but instead suffer a -1 penalty to its Ranged attack dice rolls."
916281f2381f,Weapon Rules,,Beam,30,weapon-rule,True,,"The Strength die when using this weapon always hits on a result of 2+. Ignore the wielder’s Strength for the Damage roll. In addition, ignore the target’s Cover. Beam weapons cannot receive an Ammo Magazine from an Ammo Crate."
d31de59da4e9,Weapon Rules,,Bleed (X),30,weapon-rule,True,Bleed,"Instead of inflicting normal Critical effect, the target suffers X [[A]] Damage upon a Critical Hit."
cce02ff2999e,Weapon Rules,,Blunt (X),30,weapon-rule,True,Blunt,"Instead of inflicting normal Critical effect, the target suffers X [[B]] Damage upon a Critical Hit."
aa7d865acaa0,Weapon Rules,,Cold,30,weapon-rule,True,,"When this weapon hits, the target model suffers the Slow 2 effect."
e48e0273de06,Weapon Rules,,Caustic,30,weapon-rule,True,,"Even when this weapon’s Strength die fails, the target takes [[A]] Damage."
b621f64f3cbe,Weapon Rules,,Crushing,30,weapon-rule,True,,Each successful hit scored with this weapon requires 2 successful defense rolls to block.
dddb54897b6b,Weapon Rules,,Defensive,30,weapon-rule,True,,"A model carrying this weapon can reroll failed Defense rolls. This is a passive ability, and may be used even if the model used a different weapon during its activation."
d4519d438a0c,Weapon Rules,,Devastating,30,weapon-rule,True,,Attacks with this weapon roll two Strength dice. You must apply both results.
3aad405e1d0a,Weapon Rules,,Electric,30,weapon-rule,True,,"This weapon has CRT: Stunned, and can reroll failed Strength die rolls against targets with the Bot, Cybernetic or Robot traits."
d9910db01f67,Weapon Rules,,Expansive,30,weapon-rule,True,,"Instead of having a Rate of Fire, this weapon uses the Spray Template to determine how many models are hit (see Templates, below)."
d070991bc724,Weapon Rules,,Explosive,30,weapon-rule,True,,"Place the Explosion Template over the impact point (usually the target model). See Templates, below."
4e425e892ab6,Weapon Rules,,Firearm,30,weapon-rule,True,,The Strength die when using this weapon always hits on a result of 2+. Ignore the wielder’s Strength for the Damage roll.
5a874609db15,Weapon Rules,,Gas,30,weapon-rule,True,,"This weapon ignores the penalty of Light, Medium and Heavy Armor traits."
e96198d8b152,Weapon Rules,,Grenade,30,weapon-rule,True,,"These weapons use their own special rules. See Grenades, later."
78adb0d29396,Weapon Rules,,Handy,30,weapon-rule,True,,"When using this weapon, the wielder may reroll failed attack dice rolls."
dcc1e1b11c9f,Weapon Rules,,Heavy,30,weapon-rule,True,,"When using this weapon, the attacker gains a +1 to its Strength die rolls."
f35d074298ed,Weapon Rules,,Imprecise,31,weapon-rule,True,,This weapon suffers a -1 penalty to attack dice rolls.
bc31b04e5cb0,Weapon Rules,,Kryptonite,31,weapon-rule,True,,"If a weapon with this rule hits a model with the Kryptonian trait, the Kryptonian model loses the Invulnerability and Regeneration traits (if they possess them) until the end of the round."
f9717324e4ab,Weapon Rules,,Light,31,weapon-rule,True,,A model can fire this weapon even when it is in contact with an enemy model.
e2a5213414e8,Weapon Rules,,Magic,31,weapon-rule,True,,"If a weapon with this rule hits a model with the Invulnerability, Incorporeal and/or Tough Skin traits, that model loses those traits (if they possess them) until the end of the round."
7c35deb8c5e3,Weapon Rules,,Mechanical,31,weapon-rule,True,,The Strength die when using this weapon always hits on a result of 3+. Ignore the wielder’s Strength for the Damage roll.
b51ac9e4ab97,Weapon Rules,,Medium Range,31,weapon-rule,True,,The effective range of this weapon is 16”.
44feaacb493d,Weapon Rules,,One Use,31,weapon-rule,True,,This weapon can only be used once per game.
553a2b1558e4,Weapon Rules,,Overwhelming,31,weapon-rule,True,,The target of an attack made by this weapon suffers -1 to its Defense rolls.
766bf0ea21de,Weapon Rules,,Protective,31,weapon-rule,True,,"These weapons award a +1 to the wielder’s defense dice rolls. Furthermore, the wielder benefits from the Cover rule at all times. This is a passive ability, and may be used even if the model used a different weapon during its activation. If the model also benefits from the Cover rule by other means, then the bonus is doubled. Once per round a friendly model in contact can benefit from this rule too."
2b300bb45d96,Weapon Rules,,Reach,31,weapon-rule,True,,"These weapons do not require the wielder to be in contact with an enemy model in order to perform a Melee Attack against it. Instead, the wielder may strike a model up to 1” away and in LoS."
8599becfdf27,Weapon Rules,,Red Dot,31,weapon-rule,True,,Weapons with this special rule can reroll up to 1 failed attack die roll when performing a Ranged Attack.
4e47634742a0,Weapon Rules,,Reload,31,weapon-rule,True,,"Weapons with this special rule cannot be used in two consecutive rounds. In order to reload the weapon, the wielder must spend at least one round in which it does not declare any Ranged Attacks with this weapon. If the model has more than one weapon that requires reloading, it may only reload one per round spent reloading – declare which weapon is being reloaded during the activation. These weapons cannot be reloaded while a model is KO."
bbdad7ecd15b,Weapon Rules,,Remote Controlled,31,weapon-rule,True,,"When using these weapons, the model needs to be able to see the target as usual, but does not need to draw a straight uninterrupted line to it. Instead, measure range from the attacker’s base to the target, carefully measuring around obstacles. The weapon’s maximum range cannot be exceeded in order to reach the target. Targets of Remote Controlled weapons cannot benefit from Cover against these attacks."
898eae1c1f8e,Weapon Rules,,Scope,31,weapon-rule,True,,"While performing a Ranged Attack with this weapon, the firer can see at any distance, limited only by LoS. Targets cannot benefit from Cover against attacks with this weapon."
7b3c84718fab,Weapon Rules,,Sharp,31,weapon-rule,True,,"When using these weapons, the wielder may reroll failed Strength die rolls."
ea335ba792e4,Weapon Rules,,Short Range,31,weapon-rule,True,,The effective range of this weapon is 8”.
ddda80ab0d50,Weapon Rules,,Silencer,31,weapon-rule,True,,The target of an attack made by this weapon cannot use the Dodging rule against it.
b3066ceeee9c,Weapon Rules,,Sonic,31,weapon-rule,True,,"When this weapon hits, the target model suffers -1 to its Special skill until the end of the round."
5ff72c77a7be,Weapon Rules,,Throwing,31,weapon-rule,True,,This ranged weapon don’t lose dice for moving before attacking.
6032eeeb0a8c,Templates,,Templates,32,template-intro,False,,"Some weapons shoot clouds of gas, flames or other lethal substances rather than conventional ammunition. Others, such as grenades, rockets or Molotov cocktails explode upon impact. To represent the area of effect of these weapons, we use templates. There are two types of template – Explosive and Spray (you can download printable versions from the Knight Models website, or buy physical templates from the webstore). If a weapon requires the use of a template, the exact type will be noted in its special rules or Rate of Fire. Special rules that allow a model to avoid ranged attacks (such as Dodge) may be used against templates as normal - a model doesn’t have to be the target of an Attack to be affected by a template.
These weapons don’t roll any attack dice. Instead, the RoF of these weapons indicate the number of times the template is placed when attacking with them. An exception to this rule are Melee Attacks that place a template – these follow the usual rules for Melee Attacks, but place a template for every hit.
A model is affected by a template if its base and/or main physical block is even partially covered by the template. Only a Strength die is rolled against affected models, once for each model, following the usual rules for the Strength die during an attack.
A model cannot be affected more than once by multiple templates placed by the same Attack action.
All hits caused by a template are resolved at the same time.
Note: Depending on how your tabletop scenery is arranged, sometimes models on different levels of the board (on stairs, walkways, or rooftops, etc.) may be affected by a template on another level. Templates are considered to extend 2” above and below the point of impact. Simply take a top-down view to see which models are affected, then measure vertically."
827ae33dc36f,Templates,,Explosive Template,32,template,True,,"When an attack or weapon uses an Explosive template, place the template completely within the Effective range and in line of sight, targeting at least 1 enemy model. Make a Strength roll (following the usual rules and applying the special rules of the weapon) against all models affected by the template.
Affected models may suffer additional effects depending on the exact weapon used (for example, CRT: Freeze).
Explosive templates do not pass through solid objects like walls – see the rulebook."
2be34df9b1af,Templates,,Grenades,32,template,True,,"Weapons with the ‘Grenade’ type (i. e. Freeze Grenades) are used just like other ranged weapons for the purposes of line of sight. However, when a model throws a grenade, it may target any point on the table completely within Effective range and line of sight, not needing a target. Center the Explosion template on the target point, applying any effects to all models affected by the template."
461907fec481,Templates,,Spray Template,32,template,True,,"If a weapon requires the use of a Spray template, the controlling player must place the narrow end of the template in contact with the base of the firing model, pointing the other end in any direction they wish. To affect a model with this template, the attacker must be able to trace LoS to the affected model, although Cover is ignored."
660e54ce81ce,Templates,,Ice Template,32,template,True,,"When an attack or weapon uses an Ice Template, place the explosive template completely within the Effective range and in line of sight, targeting at least 1 enemy model. Make a Strength roll (following the usual rules and applying the special rules of the weapon) against all models affected by the template.
Affected models may suffer additional effects depending on the exact weapon used (for example, CRT: Freeze).
Ice templates do not pass through solid objects like walls – see the rulebook
The Ice template is not removed at the end of the attack action, instead, at the end of the Recount phase, remove all Ice Templates.
Any model moving through or into contact with the template suffers Impaired Movement and must make all its moves in a straight line (unless they ignore Impaired Movement for whatever reason).
Models with the Speedster trait that come into contact with the template lose 1 Speed Power counter from their personal reserve."
e1b0c8a2d1fc,Effects,,Effects,33,effect-intro,False,Effects,"The following special ‘effects’ are shared between a wide range of rules, and thus they are collected together here for convenience.
• Traits or special rules usually trigger particular effects as a result of their use.
• Weapons trigger their effects if the attack scores at least one hit after any defense has been resolved, or when they roll a Critical (CRT). Multiple hits or CRT rolls in the same attack only apply the effect once.
Any marker produced by an effect must be placed on the affected model’s character card. When effects and special rules remove Actions from a model at the same time, the active player must decide the order in which to resolve them.
A model can only suffer an effect once (unless the effect states otherwise). However, if a model suffers the same effect but with a higher value (for example, Slow 4 when it already suffered Slow 2), then the effect is upgraded to the higher value."
078d9b8e7f9b,Effects,,Blind (FLASH),33,effect,True,Blind | Blind (FLASH),"A model suffering from Blind cannot trace Line of Sight, and cannot perform Ranged Attacks. All of the model’s attack, Strength and defense dice rolls will only succeed on a natural result of 6. In addition, the model cannot use its Movement value to increase its basic move distance. This effect lasts until the end of the round."
60795ea3a57f,Effects,,Casualty,33,effect,True,Casualty,"If this effect is triggered (as part of a Critical effect for example), then the target model is removed from play as though it had received its maximum allocation of [[A]] counters."
d98433bcf5d0,Effects,,Cooled,33,effect,True,Cooled,"Place a Cooled marker on the character card of the affected model. A cooled model reduces its Defense skill by -1, and cannot make Efforts. Affected Speedsters cannot use Speed Force Powers. This effect lasts until the end of the round."
785acdb8acf2,Effects,,Enervating X,33,effect,True,Enervating | Enervating X,The target reduces its Effort Limit by -X for the next Effort it wants to make.
4553d60302cf,Effects,,Fire,33,effect,True,Fire,"If a model is affected by Fire, place a Fire marker on its character card (a model may have more than one Fire marker). During an activation, a model with Fire markers must perform a Movement action if it can. Before moving, a model may choose to suffer -X Movement marker to replace Fire markers, at cost of -2” penalty suffered for each Fire marker removed (so a model that receives a marker removes 3 Fire markers, for example). During the 6 Recount phase, models with at least one Fire marker receive [[A]] for each Fire marker they have, and add 1 more Fire marker."
ce7e8ec68ec4,Effects,,Freeze,33,effect,True,Freeze,"Place a Freeze marker on the character card of the affected model. The model reduces its Defense skill by -1, and cannot perform Actions. At the beginning of the model’s activation, it must pass an Endurance roll to remove the Freeze effect. Speedsters cannot use Speed Force Powers If they are affected by the Freeze effect."
7aab8b5ff8f2,Effects,,Hypnotize,33,effect,True,Hypnotize,"Any non-vehicle model affected by Hypnotize must make a Willpower roll immediately. If it fails, it immediatelly performs up to 2 different actions under the control of the player who hypnotized it counting as one of that player’s crew in all respects. Counts as if you are performing an activation for traits and performing actions. Models that are Hypnotized cannot be moved so they would Fall or otherwise take Damage. Nb: If you move and shoot per example, you lose attack dice as usual, you cannot repeat actions, but you are affected by active traits (special actions) that remains active for the activation of the model (like Inspire, Sewer Worker...). That model may be activated by its owner later, because is not an activation."
127ec6d4c87c,Effects,,Knocked Down,33,effect,True,Knocked Down | Knocked,"Place a Knocked Down marker on the Character Card of the affected model. A Knocked Down model cannot attack, or defend itself. It cannot make Efforts, and cannot use any trait that requires an Action or Effort to activate until it Stands Up. A Knocked Down model suffers -1 to its Defense value."
442329be23ee,Effects,,Paralyze,33,effect,True,Paralyze,"Place a Paralyze marker on the card of the affected model. A paralyzed model reduces its Defense skill by -2, and cannot perform Actions until the end of the round."
0cec018e0ab9,Effects,,Push,33,effect,True,Push,"The affected model is moved directly away from the attacker up to X” (where X is the number of hits inflicted or a fixed value if any). If the affected model cannot be moved the full distance, simply move as far as you can up to the maximum, then end the move."
11656d47f164,Effects,,Poison 1,33,effect,True,Poison | Poison | Poison Status | Poison 1,"If a non-vehicle model is affected by Poison, place a Poison marker on its character card. A model affected a subsequent time by the Poison effect increases its Poison value by 1 (up to a maximum of 4). During the Recount phase, the poisoned model must make an Endurance roll, with a -X penalty to its Endurance value for the roll (where X is the current Poison value). If the roll fails, the model suffers 1 [[A]] Damage if its Poison value is 1-3, or [[A]] [[A]] if it has a Poison value of 4."
218fb97a7402,Effects,,Scared,34,effect,True,Scared,"The affected non-vehicle model cannot use the Dodging rule, and suffers -1 to its attack and defense dice rolls. This effect lasts until the end of the round."
0b274de2a876,Effects,,Slow X,34,effect,True,Slow | Slow | Slow Status | Slow X,A model suffering this effect reduces by its basic movement distance by X” during its next Movement action.
916eacc5e837,Effects,,Smoke,34,effect,True,Smoke,"Place an Explosive template in the location of the Smoke cloud. Models cannot draw line of sight through the template. Models affected (or models that enter/contact the template) suffer the Blind effect. The Smoke template is removed at the end of the Recovery phase. Weapons with the Smoke rule cannot be canceled. Unlike other templates, a Smoke template is considered to be of infinite height."
9f9fff11edd4,Effects,,Steal,34,effect,True,Steal,"If you trigger this effect, the opponent must show you their Objective card hand. Choose one of those cards – the opponent must Discard it."
f59213e6c626,Effects,,Stunned,34,effect,True,Stunned,A Stunned model can only perform Movement actions until the end of the round.
a6bebd0b4b07,Effects,,Terror X,34,effect,True,Terror | Terror | Terror Status | Terror X,"When a non-vehicle model is affected by Terror, it reduces the number of Actions it can perform by X during its next activation. Additionally, until its next activation the target reduces by -X its Effort Limit and its Willpower value when performing a Willpower roll."
358ba6b7748b,Effects,,Toxic X,34,effect,True,Toxic | Toxic X,The target receives a number of [[A]] Damage markers equal to X.
f568603f228a,Equipment,,Equipment Rules,35,equipment-rules,False,,"Henchmen have several options of available weapons or equipment, depending on their crew’s affiliation. A Henchman may only choose equipment from their crew’s list (which can
be found in the accompanying compendium), deducting the cost from the $ available to him (and/or from the crew’s Funding stash). A Henchman may not select the same item twice.
The $ cost listed next to each item of equipment is the price per item (so if you buy two flares for your Joker Crew, these cost $300 each, not $300 for the pair). Once purchased, the new equipment is treated just like the Henchman’s normal equipment and rules. You may like to note the items on the Henchman’s Character Card (using a pencil, so you can re-use the same card in later games and change the equipment if you need to).
Finally, each piece of equipment in the lists has a number or range of numbers (such as 0-2) before its name. This is the limitation on the number of those items that can be purchased for your crew.
NB: If an item of equipment bestows a trait, a model cannot have the same trait more than once."
42499a99375d,Equipment,,Special Equipment,35,equipment-rules,False,,"Some special items of equipment, as well as certain special upgrades, can only be taken by a crew if a particular named character is included.
In addition, some special equipments may be taken by a model of a Rank other than Henchman, if the option specifically states so (for example, a Bruce Wayne model may take an Upgraded Batsuit, even though Leaders cannot normally purchase Equipment)."
